Document	Topic	Page	Type	Primary	Group
TC	Robotic Sciences	46	Skill		Science
TC	Social Sciences	46	Skill		Science
TC	Space Sciences	46	Skill		Science
TC	Life Sciences/Biology	46	Skill		Science
TC	Life Sciences/Genetics	46	Skill		Science
TC	Life Sciences/Psionicology	46	Skill		Science
TC	Life Sciences/Xenology	46	Skill		Science
TC	Physical Sciences/Chemistry	46	Skill		Science
TC	Physical Sciences/Physics	46	Skill		Science
TC	Physical Sciences/Jumpspace Physics	46	Skill		Science
TC	Robotic Sciences/Cybernetics	46	Skill		Science
TC	Robotic Sciences/Robotics	46	Skill		Science
TC	Social Sciences/Archaeology	46	Skill		Science
TC	Social Sciences/Economics	46	Skill		Science
TC	Social Sciences/History	46	Skill		Science
TC	Social Sciences/Linguistics	46	Skill		Science
TC	Social Sciences/Philosophy	46	Skill		Science
TC	Social Sciences/Psychology	46	Skill		Science
TC	Social Sciences/Sophontology	46	Skill		Science
TC	Space Sciences/Astronomy	46	Skill		Science
TC	Space Sciences/Cosmology	46	Skill		Science
TC	Space Sciences/Planetology	46	Skill		Science
TC	Melee	46	Skill	No	
TC	Grapple	46	Skill		Melee
TC	Striking	46	Skill		Melee
TC	Fencing	46	Skill		Melee
TC	Task Resolution, Narrative	47	Rules		
TC	Competence	48	Rules		
TC	Mundane Events Check	48	Rules		
TC	Ammunition	49	Rules		
TC	Endurance (END)	50	Rules	No	Characteristic
TC	Initiative	51	Rules	No	
TC	Material Destruction	51	Rules		
TC	Wounds	52	Rules	No	
TC	Mishaps, Combat	53	Rules	No	
TC	Hit Locations	54	Rules	No	
TC	Weapon Scanners	55	Rules		
TC	Weapon Searches	55	Rules		
TC	Gravity	58	Setting	No	
TC	Falling	61	Rules	No	
TC	Pressure	64	Setting	No	
TC	Underwater	70	Setting	No	
TC	Vacuum	67	Setting	No	
TC	Diseases	71	Setting		
TC	Toxins	71	Setting		
TC	Chemicals	71	Setting		
TC	Atlanta Haemorrhagic Fever	76	Rules		Disease
TC	Quarete Fever	76	Rules		Disease
TC	Anthrax, Weaponized	77	Rules		Poison
TC	Neurodart Toxin	77	Rules		Poison
TC	Spacer 'Flu	78	Rules		Disease
TC	Tilt Fever	78	Rules		Disease
TC	Acids	79	Rules		
TC	Corrosives	79	Rules		
TC	Starvation	80	Rules		
TC	Thirst	81	Rules		
TC	Temperature	82	Rules		
TC	Terrain	84	Rules		
TC	Clever	93	Rules		Animal Trait
TC	Composite	93	Rules		Animal Trait
TC	Dispersed	93	Rules		Animal Trait
TC	Energy	93	Rules		Animal Trait
TC	Explosive	93	Rules		Animal Trait
TC	Floater	93	Rules		Animal Trait
TC	Resilient Animals	93	Rules		
TC	Reduced Damage	93	Rules		
TC	Minimum Damage	93	Rules		
TC	Gossaner	94	Rules		Animal Trait
TC	Gigantic	94	Rules		Animal Trait
TC	Ornery	94	Rules		Animal Trait
TC	Particulate	94	Rules		Animal Trait
TC	Strange	94	Rules		Animal Trait
TC	Tough	94	Rules		Animal Trait
TC	Toxic	94	Rules		Animal Trait
TC	Vacuum	94	Rules		Animal Trait
TC	Alversen's Nightmare	95	Bestiary		
TC	Rajjer	95	Bestiary		
TC	Kanderson's Greymass	96	Bestiary		
TC	Riverdipper	97	Bestiary		
TC	Stingstorm	98	Bestiary		
TC	Peak Floater	98	Bestiary		
TC	Krvn	99	Bestiary		
TC	Krvn-Espaan	99	Bestiary		
TC	Cliffhanger	100	Bestiary		
TC	’Trator	100	Bestiary		
TC	Oieite’aiy	101	Bestiary		
TC	Brown Forester	101	Bestiary		
TC	Skreee!	102	Bestiary		
TC	Larulli’s Predator	102	Bestiary		
TC	Sesquipin	103	Bestiary		
TC	Vent Swarmer	104	Bestiary		
TC	Cuttlehorror	104	Bestiary		
TC	Bootwrap	105	Bestiary		
TC	Pointer Fish	105	Bestiary		
TC	Lakefang	106	Bestiary		
TC	Swamp Queen	106	Bestiary		
TC	Hequib Ukide	107	Bestiary		
TC	Death-Cloud	108	Bestiary		
TC	Shade	108	Bestiary		
TC	Alga Worm	109	Bestiary		
TC	Kasman	109	Bestiary		
TC	Lobug	110	Bestiary		
TC	Species D-8071	110	Bestiary		
TC	Vehicle Damage	111	Rules		
TC	Referee Advice	112	Setting		
TC	UWP	120	Setting		
TC	Exotic Worlds	121	Setting		
TC	Habitable Worlds	121	Setting		
TC	Hazard Worlds	121	Setting		
TC	Hostile Worlds	122	Setting		
TC	Rockballs	122	Setting		
TC	Starports	133	Setting		
TC	Spaceports	133	Setting		
TC	Freeports	135	Setting		
TC	Trade Nexus	137	Setting		
TC	Starport Law	140	Setting		
TC	Starport Defences	141	Setting		
TC	Crimes	143	Setting		
TC	Slower-Than-Light	148	Setting		
TC	Jump Masking	149	Rules		
TC	Jump Precipitation	150	Setting		
TC	Jump Variance	150	Rules		
TC	Jumps, Bad	150	Rules		
TC	Misjumps	152	Rules		
TC	Jumpspace Currents	153	Setting		
TC	Weirder Jumpspace	153	Setting		
TC	Jump Duration, Variable	154	Rules		
TC	Jump, Instant	155	Setting		
TC	Real-space Transit	155	Setting		
TC	Travelling in Normal Space	156	Setting		
TC	Mine Warfare	160	Rules		
TC	CAPTOR Mines	161	Rules		
TC	Nuclear Proximity Mines	161	Rules		
TC	Nuclear Laser Mines	161	Rules		
TC	Minelayer Bay	162	High Guard		
TC	Gas Giant Refueling	163	Rules		
TC	Transponders	165	Rules		
TC	Mortgages	165	Rules	No	
TC	Dogfight Missile	167	High Guard		
TC	Interceptor Missile	167	High Guard		
TC	Container-Launchers	168	High Guard		
TC	Escorts	168	Rules		
TC	Missile Combat	168	Rules		
TC	Vector-Based Space Combat	169	Rules		
TC	Starship Automation	178	High Guard		
TC	Gravitic Shielding	179	High Guard		
TC	Antimatter Streamer Bay	180	High Guard		
TC	Plasma Carronade	180	High Guard		
TC	Fusion Carronade	180	High Guard		
TC	Hullcutter Bay	180	High Guard		
TC	Ground Defence Gun	180	High Guard		
TC	Mass Driver Bay, General Purpose	180	High Guard		
TC	Torpedo-Interceptor Cluster	180	High Guard		
TC	Disintegrator	180	High Guard		
TC	Chain Reaction	182	High Guard		Weapon Trait
TC	Reductor	182	High Guard		Weapon Trait
TC	Weak	182	High Guard		Weapon Trait
