Document	Topic	Page	Type	Primary	Group
RH	Intellect Upgrade	67	Robotics		Brain Upgrade
RH	Brain Hardening	67	Robotics		Brain Upgrade
RH	Skill Package	69	Robotics		
RH	Primative (alert)	69	Robotics		Brain Package
RH	Primative (clean)	69	Robotics		Brain Package
RH	Primative (evade)	69	Robotics		Brain Package
RH	Primative (homing)	69	Robotics		Brain Package
RH	Basic (labourer)	70	Robotics		Brain Package
RH	Basic (locomotion)	70	Robotics		Brain Package
RH	Basic (none)	71	Robotics		Brain Package
RH	Basic (recon)	71	Robotics		Brain Package
RH	Basic (security)	71	Robotics		Brain Package
RH	Basic (servant)	72	Robotics		Brain Package
RH	Basic (service)	72	Robotics		Brain Package
RH	Basic (target)	72	Robotics		Brain Package
RH	Hunter/Killer (standard)	72	Robotics		Brain Package
RH	Hunter/Killer (tactical)	73	Robotics		Brain Package
RH	Standard	73	Robotics		Brain Package
RH	Cost Modification	76	Robotics		
RH	Steward Droid	77	Robots		
RH	StarTek	78	Robots		
RH	Drone	79	Robotics		
RH	Drone Interface	79	Robotics		
RH	Drone Control Interface	79	Robotics		
RH	Vehicle Drone	79	Robotics		
RH	Microbot	79	Robotics		
RH	Size	80	Robotics		Microbot
RH	Locomotion	80	Robotics		Microbot
RH	Manipulators	80	Robotics		Microbot
RH	Slots	80	Robotics		Microbot
RH	Options	80	Robotics		Microbot
RH	Environmental Multiplier	81	Robotics		Microbot
RH	Brain	81	Robotics		Microbot
RH	Swarm Control	82	Robotics		Microbot
RH	Nanorobot	82	Robotics		
RH	Medical	82	Robotics		Nanorobot
RH	Construction	83	Robotics		Nanorobot
RH	Pharmaceutical	84	Robotics		Nanorobot
RH	Physical Enhancement	84	Robotics		Nanorobot
RH	Mental Enhancement	84	Robotics		Nanorobot
RH	Mental Enhancement	84	Robotics		Nanorobot
RH	Aging Rate Reduction	84	Robotics		Nanorobot
RH	Environmental	85	Robotics		Nanorobot
RH	Development	85	Robotics		Nanorobot
RH	Countermeasures	85	Robotics		Nanorobot
RH	Android	86	Robotics		
RH	Android Legal Restrictions	87	Robotics		
RH	Biological	87	Robotics		
RH	Cyborg	88	Robotics		
RH	Cybernetics	89	Robotics		
RH	Interfaces	89	Robotics		Cybernetics
RH	Limbs	89	Robotics		Cybernetics
RH	Arms	89	Robotics		Cybernetics
RH	Legs	89	Robotics		Cybernetics
RH	Senses	90	Robotics		Cybernetics
RH	Sensory Interfaces	90	Robotics		Cybernetics
RH	Sensor Implants	90	Robotics		Cybernetics
RH	Organs	91	Robotics		Cybernetics
RH	Ear	91	Robotics		Cybernetics
RH	Eye	91	Robotics		Cybernetics
RH	Nose	91	Robotics		Cybernetics
RH	Tongue	91	Robotics		Cybernetics
RH	Neural Implant	92	Robotics		Cybernetics
RH	Neural Comm	92	Robotics		Cybernetics
RH	Neural Link	92	Robotics		Cybernetics
RH	Neural Implants	92	Robotics		Cybernetics
RH	Robot Brain Implants	92	Robotics		Cybernetics
RH	Full-body	92	Robotics		Cybernetics
RH	Miscellaneous	92	Robotics		Cybernetics
RH	Other Options	93	Robotics		Cybernetics
RH	Degredation Check	93	Robotics		Cybernetics
RH	Implantation	93	Robotics		Cybernetics
RH	Detachable	93	Robotics		Cybernetics
RH	Invisitech	93	Robotics		Cybernetics
RH	Natural-looking	93	Robotics		Cybernetics
RH	Ruggedised	93	Robotics		Cybernetics
RH	Self-repairing	93	Robotics		Cybernetics
RH	Remotely-operated	93	Robotics		Cybernetics
RH	Grav-propelled	93	Robotics		Cybernetics
RH	Agent Wafers	93	Robotics		
RH	Avatar	95	Robotics		
RH	Controller	95	Robotics		Avatar
RH	Receiver	95	Robotics		Avatar
RH	Remote-Initiated Biological Control Interface	95	Robotics		Avatar
RH	Biological-Initiated Control System	96	Robotics		Avatar
RH	Clone	96	Robotics		
RH	Characteristics	96	Robotics		Clone
RH	Growth Rate	96	Robotics		Clone
RH	Aging	96	Robotics		Clone
RH	Replacement Parts	97	Robotics		Clone
RH	Brain Transplantation	97	Robotics		Clone
RH	Purchasing	98	Robotics		Clone
RH	Clone Creator Software	98	Robotics		Clone
RH	Training	98	Robotics		Clone
RH	Template	98	Robotics		Clone
RH	Characteristics	98	Robotics		Clone
RH	As Travellers	100	Robotics		Clone
RH	Clone Travellers	100	Rules		
RH	SOC	100	Robotics		Clone
RH	SOC	100	Rules		
RH	Missile Robot	100	Robotics		
RH	Chassis	100	Robotics		Missile Robot
RH	Warhead	100	Robotics		Missile Robot
RH	Sizes	100	Robotics		Missile Robot
RH	Missile Robot	101	High Guard		
RH	Vehicle Brain	101	Robotics		
RH	Interfaces	101	Robotics		Vehicle Brain
RH	Robots	102	Robotics		Vehicle Brain
RH	Haptics	102	Robotics		Vehicle Brain
RH	Non-Interface Brain Configurations	102	Robotics		Vehicle Brain
RH	Operational Considerations	103	Robotics		Vehicle Brain
RH	Drone Control	103	Robotics		Vehicle Brain
RH	Ship’s Avatars	103	Robotics		Vehicle Brain
RH	Astrogation Skill Limitation	103	Robotics		Vehicle Brain
RH	Skill Limitation	103	Skill		Astrogation
RH	Avatar	104	Robotics		
RH	Brain	104	Robotics		
RH	Metamorphic	104	Robotics		
RH	Permanent Brain Restore	104	Robotics		
RH	Conscious Intellect	104	Robotics		
RH	Continuous Brain Backup	104	Robotics		
RH	Brain	104	Robotics		Microbot
RH	Individual Transformations	104	Robotics		
RH	Nanorobot	105	Robotics		
RH	Fabrication Chamber	105	Robotics		Option
RH	Fabrication Chamber	105	Rules		
RH	Clone	105	Robotics		
RH	Nanoswarm	105	Robotics		
RH	Nanoconstructor	105	Robotics		
RH	Distributed Intelligence Swarm	105	Robotics		
RH	Grey Goo	105	Robotics		
RH	Damage	106	Robotics		
RH	Radiation Damage	106	Robotics		
RH	Electromagnetic Stunners	106	Robotics		
RH	Sonic-based Stunners	106	Robotics	No	
RH	Hacking	107	Robotics		
RH	Hacking Robots	107	Rules		
RH	Anti-Robot Weapon	108	Central Supply		
RH	Stun Rifle	108	Central Supply		
RH	Stun Shotgun	108	Central Supply		
RH	Pulse Carbine	108	Central Supply		
RH	Maintenance	108	Robotics		
RH	Critical Hits	108	Robotics		
RH	Hacking Flowchart	109	Robotics		
RH	Sustained Damage	110	Robotics		
RH	Critical Hit Effect	110	Robotics		
RH	Repairing	110	Robotics		
RH	Used	111	Robotics		
RH	Quirks	111	Robotics		
RH	Sanity (STY)	112	Rules		Characteristic
RH	Reprogramming	112	Robotics		
RH	Backup and Restore	113	Robotics		
RH	Brain Upgrade	113	Robotics		
RH	Physical Upgrades	114	Robotics		
RH	Spare Slots	114	Robotics		
RH	Science (Robotics)	114	Skill		
RH	Profession (Robotics)	114	Skill		
RH	Robots as Travellers	115	Rules		
RH	Creation	115	Rules		Robots as Travellers
RH	Characteristics	115	Rules		Robots as Travellers
RH	Initial Skills	115	Rules		Robots as Travellers
RH	Career	115	Rules		Robots as Travellers
RH	Basic Training	115	Rules		Robots as Travellers
RH	Terms	115	Rules		Robots as Travellers
RH	Mishaps	115	Rules		Robots as Travellers
RH	Skills	115	Rules		Robots as Travellers
RH	Mustering Out Benefits	115	Rules		Robots as Travellers
RH	Avatar Chair	118	Central Supply		
RH	Clone Tank	118	Central Supply		
RH	Deconstruction Chamber	119	Central Supply		
RH	Drone Control Console	119	Central Supply		
RH	Drone Control Helmet	120	Central Supply		
RH	Inhibitor	120	Central Supply		
RH	Induction Plate	120	Central Supply		
RH	Charger	120	Central Supply		
RH	Robotics Lab Fabrication Chamber	121	Central Supply		
RH	Robotics Laboratory	121	Central Supply		
RH	Swarm Controller Console	122	Central Supply		
RH	Clone Creator	122	Central Supply		Software
RH	Drone Control	123	Central Supply		Software
RH	Fab Creator	123	Central Supply		Software
RH	Swarm Control	123	Central Supply		Software
RH	Control Chart	124	Robotics		
RH	Battle Mule	126	Robots		
RH	Centurion	127	Robots		
RH	Clearance 600 Crowd Dispersal Unit	128	Robots		
RH	Combat Drone	129	Robots		
RH	Creeper Assassin	129	Robots		
RH	DesiGnator	130	Robots		
RH	Fighting Strongpoint	130	Robots		
RH	Floating Strongpoint	131	Robots		
RH	Flying Gun (small)	131	Robots		
RH	Flying Gun (medium)	132	Robots		
RH	Flying Gun (large)	132	Robots		
RH	Flying Sword	133	Robots		
RH	Grav Mule	133	Robots		
RH	Grav Pioneer	134	Robots		
RH	Grav Pioneer	134	Drone		
RH	Keshean Gaa	135	Robots		
RH	Security Robot	136	Robots		
RH	Naasirka Model 899	137	Robots		
RH	Peacekeeper Riot Control Robot	138	Robots		
RH	Security Drone	139	Drone		
RH	Shadow Security Robot	139	Robots		
RH	Sindalian Deathbot	140	Robots		
RH	Sindalian Enforcement Robot	141	Robots		
RH	Spider Bomb	141	Robots		
RH	Trapper Hunter Droid	142	Robots		
RH	Urban Pacification Police Robot	143	Robots		
RH	Walking Strongpoint	144	Robots		
RH	Angel of Mercy	145	Robots		
RH	Service Robots	145	Robots		
RH	Military Robots	126	Robots		
RH	Service Robots	145	Setting		
RH	Military Robots	126	Setting		
RH	Astro-Mech Droid	146	Robots		
RH	Autodoc, Basic	146	Robots		
RH	Autodoc, Improved	147	Robots		
RH	Autodoc, Advanced	147	Robots		
RH	BandBot	148	Robots		
RH	BDVSR Bartender Robot	148	Robots		
RH	BeautyBot	149	Robots		
RH	Brokerbot	150	Robots		
RH	Cloning Creche	151	Robots		
RH	Cloning Vat	152	Robots		
RH	Crew Droid	153	Robots		
RH	Danger Droid	154	Robots		
RH	Deep Diver Droid	155	Robots		
RH	Emergency Medical Response Robot	156	Robots		
RH	Exploration Rover	157	Robots		
RH	Forensic Scout	158	Robots		
RH	Forensic Supervisor Droid	158	Robots		
RH	Hive Queen	160	Robots		
RH	Kimim AAR	162	Robots		
RH	Medivac Robot	163	Robots		
RH	Nursebot	164	Robots		
RH	Offworld Construction Master Robot	165	Robots		
RH	Protocol Droid	166	Robots		
RH	Sanitation Droid	166	Robots		
RH	Ship’s Mechanic Robot	167	Robots		
RH	Standard Engineer Droid	167	Robots		
RH	Starship Repair Boss	168	Robots		
RH	StarTek	169	Robots		
RH	Stewaid Shipboard Robot	170	Robots		
RH	Steward Droid	171	Robots		
RH	Surgeon Bot	172	Robots		
RH	Surrogate Droid, Basic	173	Robots		
RH	Utility Droid	174	Robots		
RH	Vigilance CCR	174	Robots		
RH	Utility Robots	175	Robots		
RH	Utility Robots	175	Setting		
RH	AG300 Agricultural Worker	175	Robots		
RH	Bulk Delivery Servitor (BDS)	176	Robots		
RH	Spinward Specialties	176	Setting		Robot Manufacturers
RH	Courier, Basic	177	Robots		
RH	Courier, Advanced	178	Robots		
RH	Domestic Servant	179	Robots		
RH	Lab Control Robot, Basic	179	Robots		
RH	Lab Control Robot, Advanced	180	Robots		
RH	Labour Droid	180	Robots		
RH	Low Berth, Advanced	181	Robots		
RH	Low Berth, Grav	182	Robots		
RH	Mining Bot	183	Robots		
RH	Robodiver	184	Robots		
RH	Remotely Piloted Reconnaissance Unit (RPRU)	184	Robots		
RH	Special Delivery Servitor	185	Robots		
RH	Skitter	186	Robots		
RH	Smart Probe Bot	186	Robots		
RH	Toolsack Workbot	187	Robots		
RH	Type C Cargo Loader	188	Robots		
RH	Arerl	189	Aslan		Robots
RH	Arerl	189	Robots		Aslan
RH	Hikare’	190	Aslan		Robots
RH	Hikare’	190	Robots		Aslan
RH	Khyeseir	190	Aslan		Robots
RH	Khyeseir	190	Robots		Aslan
RH	Gardener Servant	191	Hiver		Robots
RH	Gardener Servant	191	Robots		Hiver
RH	Hazardous Environment Scout	192	Hiver		Robots
RH	Hazardous Environment Scout	192	Robots		Hiver
RH	Marine Boarding Droid	193	Hiver		Robots
RH	Marine Boarding Droid	193	Robots		Hiver
RH	Friend of the Lowly	194	K'Kree		Robots
RH	Friend of the Lowly	194	Robots		K'Kree
RH	Distant Lance	195	K'Kree		Robots
RH	Distant Lance	195	Robots		K'Kree
RH	Opener-of-the-Way	195	K'Kree		Robots
RH	Opener-of-the-Way	195	Robots		K'Kree
RH	Guardian-of-Glory	196	K'Kree		Robots
RH	Guardian-of-Glory	196	Robots		K'Kree
RH	Breaker-of-Lines	196	K'Kree		Robots
RH	Breaker-of-Lines	196	Robots		K'Kree
RH	Slayer-of-Shields	197	K'Kree		Robots
RH	Slayer-of-Shields	197	Robots		K'Kree
RH	Ammobot	198	Solomani		Robots
RH	Ammobot	198	Robots		Solomani
RH	Mortarbot	199	Solomani		Robots
RH	Mortarbot	199	Robots		Solomani
RH	ROvER	200	Solomani		Robots
RH	ROvER	200	Robots		Solomani
RH	Advisor Robot	201	Vargr		Robots
RH	Advisor Robot	201	Robots		Vargr
RH	Taskbot	202	Vargr		Robots
RH	Taskbot	202	Robots		Vargr
RH	Trashbot	203	Zhodani		Robots
RH	Trashbot	203	Robots		Zhodani
RH	Maintenance Bot	204	Zhodani		Robots
RH	Maintenance Bot	204	Robots		Zhodani
RH	Light Warbot	205	Zhodani		Robots
RH	Light Warbot	205	Robots		Zhodani
RH	Medium Warbot	206	Zhodani		Robots
RH	Medium Warbot	206	Robots		Zhodani
RH	Heavy Warbot	207	Zhodani		Robots
RH	Heavy Warbot	207	Robots		Zhodani
RH	Courier Drone	208	Drone		
RH	Mining Drone	209	Drone		
RH	Offworld Construction Drone	210	Drone		
RH	Probe Drone	211	Drone		
RH	Probe Drone, Advanced	211	Drone		
RH	Repair Drones	212	Rules		
RH	Repair Drones	212	Drone		
RH	Repair Drone, Medium	212	Drone		
RH	Repair Drone, Small	213	Drone		
RH	Repair Drone, Extra-Small	213	Drone		
RH	Repair Drone, Large	214	Drone		
RH	Repair Drone, Extra-Large	215	Drone		
RH	SkySpotter	216	Drone		
RH	Microbots	217	Rules		
RH	Microbots	217	Robots		
RH	Exterminator	217	Robots		
RH	Hunter Bug	218	Robots		
RH	Nano Hero	219	Robots		
RH	Peeping Spybot	220	Robots		
RH	Popcorn Drone	221	Robots		
RH	PopcornBot	222	Robots		
RH	Scout Mite	223	Robots		
RH	Searcher Microbot	223	Robots		
RH	Nanorobots	224	Robots		
RH	Nanorobots	224	Setting		
RH	Construction Nano Queen	225	Setting		
RH	Neumann Archon-Class Nanotech	226	Robots		
RH	Neumann Knight-Class Nanotech	226	Robots		
RH	Strend Les Mecanismes Nanotech	226	Robots		
RH	Strend, Menorial	226	System		
RH	The Shield Church	226	Setting		
RH	Neumann, Gazulin	226	System		
RH	Androids	227	Robots		
RH	Androids	227	Setting		
RH	Android, Enhanced	227	Robots		
RH	Android, Superior	228	Robots		
RH	Body Double	229	Robots		
RH	Ceiling Cat	230	Robots		
RH	Companion	231	Robots		
RH	Counsellor	232	Robots		
RH	Elvis Performance Double	233	Robots		
RH	Dupal Companion Robot	234	Robots		
RH	Surrogate Droid, Improved	234	Robots		
RH	Synthetic Horse	235	Robots		
RH	Biological Robots	236	Robots		
RH	Biological Robots	236	Setting		
RH	Entourage Biobot	236	Robots		
RH	Impersonator	237	Robots		
RH	Zombie	238	Robots		
RH	Android Body Cyborg, Advanced	239	Robots		
RH	Cyborgs	239	Robots		
RH	Cyborgs	239	Setting		
RH	eGore	240	Robots		
RH	Floating Eye	240	Robots		Cybernetic
RH	Meatbox Pilot	241	Robots		Cybernetic
RH	Quick Arm	242	Robots		Cybernetic
RH	Running Legs	242	Robots		Cybernetic
RH	Avatars	243	Robots		
RH	Avatars	243	Setting		
RH	Ava Ship’s Avatar	243	Robots		
RH	Macro Hero	244	Robots		
RH	Micro Hero	245	Robots		
RH	Blacksand Widow	246	Robots		Clone
RH	Clone	246	Robots		
RH	Clones	246	Setting		
RH	Tandi Clone	247	Robots		Clone
RH	Underworker	248	Robots		Clone
RH	Missile Robots	249	Robots		
RH	Missile Robots	249	Setting		
RH	EyeSpy Satellite	250	Robots		
RH	Missile Chassis	249	Robots		
RH	Torpedo Chassis	249	Robots		
RH	Vehicle Brains	251	Setting		
RH	Vehicle Brains	251	Robots		
RH	Combat Vehicle Brain, Basic	251	Robots		
RH	Combat Vehicle Brain, Improved	252	Robots		
RH	Combat Vehicle Brain, Advanced	252	Robots		
RH	Tour Guide	253	Robots		
RH	Ship's Brain	254	Setting		
RH	Ship's Brain	254	Robots		
RH	Alpha	254	Robots		
RH	Brian	255	Robots		
RH	Omega	255	Robots		
RH	Sabmiqys	256	Robots		
RH	High Technology	256	Robots		
RH	Ultima	257	Robots		
RH	Ultra	258	Robots		
