Document	Topic	Page	Type	Primary	Group
CSC	Genetic Environmental Adaption	52	Central Supply		
CSC	Genetic Microgravity Adaption	52	Central Supply		
CSC	Internal Auto-injector	53	Central Supply		
CSC	Metastatic Platelet Injection	53	Central Supply		
CSC	Muscular Bridging	53	Central Supply		
CSC	Physical Augmentation	53	Central Supply		
CSC	Soldier’s Organ Package	53	Central Supply		
CSC	Smuggling Container	54	Central Supply		
CSC	Subdermal Armour	54	Central Supply		
CSC	Terminal Stabilisation System	54	Central Supply		
CSC	Video Tattoo	54	Central Supply		
CSC	Aslan Cyber-claw	54	Central Supply		
CSC	Aslan Cyber-claw	54	Aslan		Central Supply
CSC	Autonomous Locomotion Rig (ALR)	55	Central Supply		
CSC	Combat Arm	55	Central Supply		
CSC	Enhanced Mobility	56	Central Supply		
CSC	Razor Claw	56	Central Supply		
CSC	Prosthetic Limb	56	Central Supply		
CSC	Weapon Implant	57	Central Supply		
CSC	Assisted Ambulation	58	Central Supply		
CSC	Ballistic Tracking Lenses	58	Central Supply		
CSC	Cockpit Sensory Suite	58	Central Supply		
CSC	Cognitive Augmentation	58	Central Supply		
CSC	Complex Cranial Processing Unit	58	Central Supply		
CSC	Enhanced Vision	58	Central Supply		
CSC	Fabulous Augmentation Treatment	59	Central Supply		
CSC	Mechanostatic Scanner	59	Central Supply		
CSC	Neural Comm	59	Central Supply		
CSC	Neural Link	60	Central Supply		
CSC	Neural Jack	60	Central Supply		
CSC	Nerve-plug Response Rig	60	Central Supply		
CSC	Null Skull	60	Central Supply		
CSC	Peripheral Vision Enhancement	60	Central Supply		
CSC	Psi-taps	60	Central Supply		
CSC	Shriekerbox	60	Central Supply		
CSC	Skill Augmentation	61	Central Supply		
CSC	Venom Glands	61	Central Supply		
CSC	Wafer Jack	61	Central Supply		
CSC	Communications	62	Rules		
CSC	Bug	62	Central Supply		
CSC	Commdot	62	Central Supply		
CSC	Holographic Display	63	Central Supply		
CSC	Holographic Projector	63	Central Supply		
CSC	Mobile Comm	63	Central Supply		
CSC	Transceiver	64	Central Supply		
CSC	Transceiver	64	Rules		
CSC	Radio Transceiver	64	Central Supply		
CSC	Laser Transceiver	64	Central Supply		
CSC	Meson Transceiver	65	Central Supply		
CSC	Computer	65	Central Supply		Transceiver Option
CSC	Encryption	65	Central Supply		Transceiver Option
CSC	Satellite uplink	65	Central Supply		Transceiver Option
CSC	Computer	66	Rules		
CSC	Computer Terminal	67	Central Supply		
CSC	Computer Interface	67	Central Supply		
CSC	Mainframe Computer	67	Central Supply		
CSC	Mid-sized Computer	67	Central Supply		
CSC	Portable Computer	67	Central Supply		
CSC	Computer	66	Central Supply		
CSC	Camera	68	Central Supply		Portable Computer Option
CSC	Comms	68	Central Supply		Portable Computer Option
CSC	Data Display	68	Central Supply		Portable Computer Option
CSC	Data Recorder	68	Central Supply		Portable Computer Option
CSC	Data Wafer	68	Central Supply		Portable Computer Option
CSC	Physical User Interface	68	Central Supply		Portable Computer Option
CSC	Interfaces and Intellects	68	Rules		
CSC	Specialised Computer	69	Central Supply		
CSC	Agent	69	Central Supply		Software
CSC	Database	69	Central Supply		Software
CSC	Decryptor	69	Central Supply		Software
CSC	Digital Friend	70	Central Supply		Software
CSC	Expert	70	Central Supply		Software
CSC	Intellect	71	Central Supply		Software
CSC	Intelligent Interface	71	Central Supply		Software
CSC	Interface	71	Central Supply		Software
CSC	Intrusion	71	Central Supply		Software
CSC	Personal Trainer	71	Central Supply		Software
CSC	Security	71	Central Supply		Software
CSC	Translator	72	Central Supply		Software
CSC	Universal Translator	72	Central Supply		Software
CSC	Open-source Software	72	Rules		
CSC	Open-source Software	72	Central Supply		
CSC	Binoculars	73	Central Supply		
CSC	Camera	73	Central Supply		
CSC	Chemi-view Goggles	74	Central Supply		
CSC	Cold Light Lantern	74	Central Supply		
CSC	Electronic Binoculars	74	Central Supply		
CSC	Flashlight	75	Central Supply		
CSC	Geiger Counter	75	Central Supply		
CSC	Infrared Flashlight	75	Central Supply		
CSC	Infrared Goggles	75	Central Supply		
CSC	Light Intensifier Goggles	75	Central Supply		
CSC	Personal HUD	75	Central Supply		
CSC	PRIS Binoculars	76	Central Supply		
CSC	PRIS Goggles	76	Central Supply		
CSC	PRIS Sunglasses	76	Central Supply		
CSC	Psi-finder Binoculars	76	Central Supply		
CSC	Psi-finder Visor	76	Central Supply		
CSC	Spotlight	76	Central Supply		
CSC	Floodlight	76	Central Supply		
CSC	Combination Light	76	Central Supply		
CSC	Radio Jammer	77	Central Supply		
CSC	Ring Laser	77	Central Supply		
CSC	Wristwatch	77	Central Supply		
CSC	Bioscanner	78	Central Supply		
CSC	Sensors	78	Central Supply		
CSC	Electronics	73	Central Supply		
CSC	Bug Sweeper	78	Central Supply		
CSC	Densitometer	78	Central Supply		
CSC	EM Probe	79	Central Supply		
CSC	Ground Penetrating Radar	79	Central Supply		
CSC	Metal Detector	79	Central Supply		
CSC	NAS	79	Central Supply		
CSC	Psi-detector	79	Central Supply		
CSC	Alien Cosplay Kit	80	Central Supply		
CSC	Autobar	80	Central Supply		
CSC	Autochef	80	Central Supply		
CSC	Autolaundry	80	Central Supply		
CSC	Bed	81	Central Supply		
CSC	Clothing Consultant	81	Central Supply		
CSC	Disguise Kit	81	Central Supply		
CSC	Disguise Net	82	Central Supply		
CSC	Environment Replicator	82	Central Supply		
CSC	Flashtray	82	Central Supply		
CSC	Float Table	83	Central Supply		
CSC	Hair Styler	83	Central Supply		
CSC	High Fidelity Music System	83	Central Supply		
CSC	Holographic Play Table	83	Central Supply		
CSC	Holographic Wallpaper	84	Central Supply		
CSC	Home Theatre	84	Central Supply		
CSC	Lords of Space	84	Central Supply		
CSC	Miniatures Wargame	84	Central Supply		
CSC	Personal Safe	85	Central Supply		
CSC	Remembrance Hologram	85	Central Supply		
CSC	Sleep Inducer	85	Central Supply		
CSC	Sonic Sweat and Stain Remover	86	Central Supply		
CSC	Sphere of Solace	86	Central Supply		
CSC	Vivarium	86	Central Supply		
CSC	VR Goggles	87	Central Supply		
CSC	VR Helmet	87	Central Supply		
CSC	VR Immersion Chair	87	Central Supply		
CSC	Medical and Care Supplies	88	Central Supply		
CSC	Adhesive Bandages	88	Central Supply		
CSC	Autodoc	88	Central Supply		
CSC	Bioreaction Chamber	88	Central Supply		
CSC	Cryoberth	89	Central Supply		
CSC	Field Surgical Kit	90	Central Supply		
CSC	First Aid Kit	90	Central Supply		
CSC	Medikit	90	Central Supply		
CSC	Personal Automedic	91	Central Supply		
CSC	Personal Mediscanner	91	Central Supply		
CSC	Portable Mediscanner	91	Central Supply		
CSC	Trauma Pack	91	Central Supply		
CSC	Adrenaliser	92	Central Supply		Drug
CSC	Anagathics	92	Central Supply		Drug
CSC	Anagathics Withdrawl	92	Rules		
CSC	Anti-rad	92	Central Supply		Drug
CSC	Combat Drug	93	Central Supply		Drug
CSC	Fast Drug	93	Central Supply		Drug
CSC	G-Tolerance Drug	93	Central Supply		Drug
CSC	Inhibitor Drug	93	Central Supply		Drug
CSC	Medicinal Drug	93	Central Supply		Drug
CSC	Meta-performance Enhancer	94	Central Supply		Drug
CSC	Metabolic Accelerator	94	Central Supply		Drug
CSC	Nervous Response Dampener	94	Central Supply		Drug
CSC	Null Drug	94	Central Supply		Drug
CSC	Panaceas	94	Central Supply		Drug
CSC	Psi-Drug	94	Central Supply		Drug
CSC	Radiation Emergency Applicator	95	Central Supply		Drug
CSC	Recreational Drugs	95	Central Supply		Drug
CSC	Slow Drug	95	Central Supply		Drug
CSC	Starlight Drops	95	Central Supply		Drug
CSC	Stims	95	Central Supply		Drug
CSC	Addiction	96	Rules		
CSC	Withdrawl	96	Rules		
CSC	Truth Serum	96	Central Supply		Drug
CSC	Zero-G Tolerance Drug	96	Central Supply		Drug
CSC	Grav Belt	97	Central Supply		
CSC	Grav Parachute	97	Central Supply		
CSC	Parawing	97	Central Supply		
CSC	Survival Gear	97	Central Supply		
CSC	Squirrel Suit	98	Central Supply		
CSC	Breather Mask	98	Central Supply		
CSC	Environment Mask	98	Central Supply		
CSC	Atmospheric Protection	98	Central Supply		
CSC	Face Mask	99	Central Supply		
CSC	Filter Mask	99	Central Supply		
CSC	Life Support Mask	99	Central Supply		
CSC	NBC Suit	99	Central Supply		
CSC	Oxygen/Air Tanks	99	Central Supply		
CSC	Protective Suit	99	Central Supply		
CSC	Radiation Suit	100	Central Supply		
CSC	Rebreather	100	Central Supply		
CSC	Respirator	100	Central Supply		
CSC	Arctic and Cold Environments	101	Central Supply		
CSC	Cold Weather Clothing	101	Central Supply		
CSC	Heatsuit	101	Central Supply		
CSC	Ice Axe	101	Central Supply		
CSC	Ice Terrain Kit	102	Central Supply		
CSC	Skis	102	Central Supply		
CSC	Snowshoes	102	Central Supply		
CSC	Advanced Desert Suit	102	Central Supply		
CSC	Desert Kit	102	Central Supply		
CSC	Desert and Arid Environments	102	Central Supply		
CSC	Goggles	103	Central Supply		
CSC	Shades	103	Central Supply		
CSC	Heatproof Suit	103	Central Supply		
CSC	Hydro-collector	103	Central Supply		
CSC	Hydro-Reclamation Suit	103	Central Supply		
CSC	Solar Vaporator	104	Central Supply		
CSC	Backpack	104	Central Supply		
CSC	Bivvy Pack	104	Central Supply		
CSC	Canteen	104	Central Supply		
CSC	Chemical Lightstick	105	Central Supply		
CSC	Distress Flare	105	Central Supply		
CSC	Duct Tape	105	Central Supply		
CSC	Field Kit	105	Central Supply		
CSC	Fire Extinguisher	105	Central Supply		
CSC	Flare	105	Central Supply		
CSC	Flare Launcher	105	Central Supply		
CSC	Folding Cage	106	Central Supply		
CSC	G-Suit	106	Central Supply		
CSC	Gas Lamp	106	Central Supply		
CSC	Oil Lamp	106	Central Supply		
CSC	Grav Harness	106	Central Supply		
CSC	Inertial Locator	106	Central Supply		
CSC	Infinite Rope	107	Central Supply		
CSC	Hiking Boots	107	Central Supply		
CSC	Magnetic Compass	107	Central Supply		
CSC	Pocket Saw	107	Central Supply		
CSC	Purification Tablets	108	Central Supply		
CSC	Rad Blanket	108	Central Supply		
CSC	Reflectorised Tarpaulin	108	Central Supply		
CSC	Rope	109	Central Supply		
CSC	Sleeping Bag	109	Central Supply		
CSC	Survival Kit	109	Central Supply		
CSC	Survival Meal	109	Central Supply		
CSC	Survival Still	109	Central Supply		
CSC	Torch	110	Central Supply		
CSC	Housing Option	110	Central Supply		
CSC	Armoured	110	Central Supply		Housing Option
CSC	Chameleon Fibres	110	Central Supply		Housing Option
CSC	Climate Controlled	111	Central Supply		Housing Option
CSC	Holosimulacrum	111	Central Supply		Housing Option
CSC	Null-Shielding	111	Central Supply		Housing Option
CSC	Psi-Amplifier	111	Central Supply		Housing Option
CSC	Rad-Shielding	111	Central Supply		Housing Option
CSC	Self-Assembling	111	Central Supply		Housing Option
CSC	Self-Sealing	111	Central Supply		Housing Option
CSC	Marine Environments	112	Central Supply		
CSC	Artificial Gill	112	Central Supply		
CSC	Atmospheric Diving Suit	112	Central Supply		
CSC	Deep-Diving Suit	112	Central Supply		
CSC	Dive Suit	113	Central Supply		
CSC	Heated Dive Suit	113	Central Supply		
CSC	Swimming Equipment	114	Central Supply		
CSC	Underwater Air Tanks	114	Central Supply		
CSC	Water Dye	114	Central Supply		
CSC	Very Deep Operation Diving Suit	114	Central Supply		
CSC	Climbing	115	Central Supply		
CSC	Mountains and Cliffs	115	Central Supply		
CSC	Climbing Hoist	115	Central Supply		
CSC	Climbing Kit	115	Central Supply		
CSC	Grapnel and Cable	115	Central Supply		
CSC	Grapnel Launcher	115	Central Supply		
CSC	Pitons	115	Central Supply		
CSC	Piton Hammer	115	Central Supply		
CSC	Portable Power Systems	116	Central Supply		
CSC	Portable Power Systems	116	Rules		
CSC	Antimatter Battery	116	Central Supply		
CSC	Fission Microreactor	117	Central Supply		
CSC	Fusion Plus Generator	117	Central Supply		
CSC	Hydrocarbon Generator	118	Central Supply		
CSC	Power Cell	118	Central Supply		
CSC	Radioisotope Thermoelectric Generator	118	Central Supply		
CSC	Solar Panel Array	119	Central Supply		
CSC	Wind Turbine	119	Central Supply		
CSC	Vacuum Environments	120	Central Supply		
CSC	Bulkhead Patches	120	Central Supply		
CSC	Iris Valve Opener	120	Central Supply		
CSC	Portable Airlock	120	Central Supply		
CSC	Personal Re-Entry Kit	120	Central Supply		
CSC	Rescue Bubble	120	Central Supply		
CSC	Re-Entry Computer	120	Central Supply		
CSC	Thrust Pistol	121	Central Supply		
CSC	Vacc Emergency Kit	121	Central Supply		
CSC	Wilderness Housing	122	Central Supply		
CSC	Advanced Base	122	Central Supply		
CSC	Blank Module	123	Central Supply		Advanced Base Option
CSC	Power Module	123	Central Supply		Advanced Base Option
CSC	Corrosive protection	123	Central Supply		Advanced Base Option
CSC	Foam Protection	123	Central Supply		Advanced Base Option
CSC	Life Support	123	Central Supply		Advanced Base Option
CSC	Power Cell Backup	123	Central Supply		Advanced Base Option
CSC	Habitat Module	123	Central Supply		
CSC	Pre-Fabricated Cabin	124	Central Supply		
CSC	Tarpaulin	124	Central Supply		
CSC	Tent	124	Central Supply		
CSC	Tent Barracks	124	Central Supply		
CSC	Tools	125	Central Supply		
CSC	Carpentry Tool Set	125	Central Supply		
CSC	Chain	125	Central Supply		
CSC	Chain Saw	125	Central Supply		
CSC	Combat Engineering Tool Set	125	Central Supply		
CSC	Cutting Torch	126	Central Supply		
CSC	Electric Welding Kit	126	Central Supply		
CSC	Electronic Tool Set	126	Central Supply		
CSC	Excavation Tool Set	126	Central Supply		
CSC	Forensics Toolkit	127	Central Supply		
CSC	Laser Cutting Gear	127	Central Supply		
CSC	Laser Drill	127	Central Supply		
CSC	Laser Scalpel	128	Central Supply		
CSC	Mechanical Tool Set	128	Central Supply		
CSC	Metalwork Tool Set	128	Central Supply		
CSC	Navigation Tool Set	128	Central Supply		
CSC	Offworld Construction Toolkit	129	Central Supply		
CSC	Pocket Magnet	129	Central Supply		
CSC	Return Mirror	129	Central Supply		
CSC	Rescue Tool Set	129	Central Supply		
CSC	Scientific Toolkit	129	Central Supply		
CSC	Spade	129	Central Supply		
CSC	Shovel	129	Central Supply		
CSC	Starship Engineer Tool Set	130	Central Supply		
CSC	Surveying Tool Set	130	Central Supply		
CSC	Tool Laser	130	Central Supply		
CSC	Weapon Engineering Tool Set	130	Central Supply		
CSC	Weaponry	131	Central Supply		
CSC	Weaponry	131	Weapon		
CSC	Artillery	131	Weapon		Trait
CSC	Dangerous	131	Weapon		Trait
CSC	Fire	131	Weapon		Trait
CSC	One Use	131	Weapon		Trait
CSC	Silent	131	Weapon		Trait
CSC	Smasher	131	Weapon		Trait
CSC	Very Dangerous	131	Weapon		Trait
CSC	TL0 Weapons	131	Weapon		
CSC	Improvised Weapons	132	Rules		
CSC	Finely Made Weapons	132	Rules		
CSC	Anti-Armour Flail	132	Melee Weapon		
CSC	Club	132	Melee Weapon		
CSC	Gravity Hammer	132	Melee Weapon		
CSC	Mace	132	Melee Weapon		
CSC	Sap	132	Melee Weapon		
CSC	Sledgehammer	132	Melee Weapon		
CSC	Staff	134	Melee Weapon		
CSC	Static Maul	134	Melee Weapon		
CSC	Stunstick	134	Melee Weapon		
CSC	Arc-Field Weapon	134	Melee Weapon		
CSC	Assault Pike	134	Melee Weapon		
CSC	Battle Axe	134	Melee Weapon		
CSC	Blade	134	Melee Weapon		
CSC	Broadsword	134	Melee Weapon		
CSC	Chaindrive Axe	134	Melee Weapon		
CSC	Chaindrive Sword	134	Melee Weapon		
CSC	Cutlass	134	Melee Weapon		
CSC	Dagger	134	Melee Weapon		
CSC	Great Axe	134	Melee Weapon		
CSC	Hatchet	134	Melee Weapon		
CSC	Lance	134	Melee Weapon		
CSC	Long Blade	135	Melee Weapon		
CSC	Monoblade	135	Melee Weapon		
CSC	Monofilament Axe	135	Melee Weapon		
CSC	Piston Spear	135	Melee Weapon		
CSC	Psi Blade	137	Melee Weapon		
CSC	Psi Dagger	137	Melee Weapon		
CSC	Rapier	137	Melee Weapon		
CSC	Spear	137	Melee Weapon		
CSC	Static Axe	137	Melee Weapon		
CSC	Static Blade	137	Melee Weapon		
CSC	Stealth Dagger	137	Melee Weapon		
CSC	Stone Axe	137	Melee Weapon		
CSC	War Pick	137	Melee Weapon		
CSC	Brass Knuckles	138	Melee Weapon		
CSC	Claw Glove	138	Melee Weapon		
CSC	Garrotte	138	Melee Weapon		
CSC	Handspikes	138	Melee Weapon		
CSC	Knuckleblasters	138	Melee Weapon		
CSC	Monofilament Garrotte	139	Melee Weapon		
CSC	Piston Fist	139	Melee Weapon		
CSC	Stunfist	139	Melee Weapon		
CSC	Boarding Shield	140	Melee Weapon		
CSC	Buckler	140	Melee Weapon		
CSC	Expandable Shield	140	Melee Weapon		
CSC	Gravitic Shield	140	Melee Weapon		
CSC	Large Shield	141	Melee Weapon		
CSC	Riot Shield	141	Melee Weapon		
CSC	Shield	141	Melee Weapon		
CSC	Shock Whip	141	Melee Weapon		
CSC	Whip	141	Melee Weapon		
CSC	Ammunition Mass	142	Rules		
CSC	Ammunition Mass	142	Central Supply		
CSC	Ammunition Mass	142	Weapon		
CSC	Antique Pistol	142	Weapon		
CSC	Assault Pistol	142	Weapon		
CSC	Autopistol	142	Weapon		
CSC	Body Pistol	142	Weapon		
CSC	Cartridge Pistol	142	Weapon		
CSC	Coach Pistol	142	Weapon		
CSC	Duck’s Foot Pistol	142	Weapon		
CSC	Flechette Pistol	142	Weapon		
CSC	Gauss Pistol	144	Weapon		
CSC	Heavy Revolver	144	Weapon		
CSC	Magrail Pistol	144	Weapon		
CSC	Revolver	144	Weapon		
CSC	Shot Pistol	144	Weapon		
CSC	Snub Pistol	144	Weapon		
CSC	Universal Autopistol	144	Weapon		
CSC	Zip Gun	144	Weapon		
CSC	Accelerator Rifle	145	Weapon		
CSC	Advanced Combat Rifle	145	Weapon		
CSC	Air Rifle	146	Weapon		
CSC	Antique Rifle	146	Weapon		
CSC	Assault Rifle	146	Weapon		
CSC	Assault Shotgun	146	Weapon		
CSC	Autorifle	146	Weapon		
CSC	Big Game Rifle	146	Weapon		
CSC	Flechette Submachine Gun	146	Weapon		
CSC	Gauss Assault Gun	146	Weapon		
CSC	Gauss Rifle	146	Weapon		
CSC	Gauss Sniper Rifle	146	Weapon		
CSC	Gauss Submachinegun	146	Weapon		
CSC	Heavy Advanced Combat Rifle	146	Weapon		
CSC	Magrail Rifle	146	Weapon		
CSC	Rifle	146	Weapon		
CSC	Sawed-off Shotgun	147	Weapon		
CSC	Shotgun	147	Weapon		
CSC	Light Shotgun	147	Weapon		
CSC	Sniper Rifle	147	Weapon		
CSC	Snub Carbine	147	Weapon		
CSC	Spear Gun	147	Weapon		
CSC	Submachine Gun	147	Weapon		
CSC	Gauntlet Laser	149	Weapon		
CSC	Hand Flamer	149	Weapon		
CSC	Laser Pistol	149	Weapon		
CSC	Maser Pistol	149	Weapon		
CSC	Matter Disintegrator	150	Weapon		
CSC	Pepper Spray	150	Weapon		
CSC	Personal Defence Laser	150	Weapon		
CSC	Stunner	150	Weapon		
CSC	Energy Weapons	149	Weapon		
CSC	Energy Weapons	149	Central Supply		
CSC	Slug Throwers	142	Weapon		
CSC	Slug Throwers	142	Central Supply		
CSC	Cartridge Laser Carbine	151	Weapon		
CSC	Cartridge Laser Rifle	151	Weapon		
CSC	Cryo Rifle	151	Weapon		
CSC	Flame Rifle	151	Weapon		
CSC	Heavy Laser Rifle	151	Weapon		
CSC	Ion Rifle	151	Weapon		
CSC	Laser Carbine	151	Weapon		
CSC	Laser Rifle	151	Weapon		
CSC	Laser Sniper Rifle	151	Weapon		
CSC	Maser Rifle	152	Weapon		
CSC	Plasma Rifle	152	Weapon		
CSC	Solar Beam Rifle	152	Weapon		
CSC	Stagger Laser Rifle	152	Weapon		
CSC	Stun Blaster (beam)	152	Weapon		
CSC	Stun Blaster (blast)	152	Weapon		
CSC	Stun Carbine	152	Weapon		
CSC	Atlatl	154	Weapon		
CSC	Compound Cam Bow	154	Weapon		
CSC	Crossbow	154	Weapon		
CSC	Dart	154	Weapon		
CSC	Javelin	154	Weapon		
CSC	Long Bow	154	Weapon		
CSC	Repeating Crossbow	154	Weapon		
CSC	Short Bow	154	Weapon		
CSC	Bolas	155	Weapon		
CSC	Boomerang	155	Weapon		
CSC	Monofilament Bolas	155	Weapon		
CSC	Monofilament Net	155	Weapon		
CSC	Net	156	Weapon		
CSC	Sling	156	Weapon		
CSC	Grenades	157	Weapon		
CSC	Aerosol	157	Weapon		Grenades
CSC	Chemical	157	Weapon		Grenades
CSC	Electromagnetic Pulse	157	Weapon		Grenades
CSC	Frag	158	Weapon		Grenades
CSC	Incendiary	158	Weapon		Grenades
CSC	Neurotoxin	158	Weapon		Grenades
CSC	Plasma	158	Weapon		Grenades
CSC	Smoke	158	Weapon		Grenades
CSC	Stun	158	Weapon		Grenades
CSC	Thermal Smoke	158	Weapon		Grenades
CSC	Tranq Gas	158	Weapon		Grenades
CSC	Explosives	159	Weapon		
CSC	Breaching Charge	159	Weapon		Explosives
CSC	Complex Chemical Charge	159	Weapon		Explosives
CSC	Fusion Block	159	Weapon		Explosives
CSC	Neutrino Detonator	159	Weapon		Explosives
CSC	Plastic Explosive	159	Weapon		Explosives
CSC	Pocket Nuke	159	Weapon		Explosives
CSC	TDX	159	Weapon		Explosives
CSC	Anti-Material Rifle	160	Weapon		
CSC	Assault Rocket Launcher	160	Weapon		
CSC	Cartridge Portable Plasma Gun	160	Weapon		
CSC	Cryojet	160	Weapon		
CSC	Disposable Plasma Launcher	160	Weapon		
CSC	Early Machinegun	160	Weapon		
