Document	Topic	Page	Type	Primary	Group
HG	Chaff	38	High Guard		Sandcasters
HG	Pebble	38	High Guard		Sandcasters
HG	Sand	38	High Guard		Sandcasters
HG	Sandcutter	38	High Guard		Sandcasters
HG	Torpedoes	38	High Guard		
HG	Advanced	39	High Guard		Torpedoes
HG	Antimatter	39	High Guard		Torpedoes
HG	Antimatter Bomb-Pumped	39	High Guard		Torpedoes
HG	Antiradiation	39	High Guard		Torpedoes
HG	Bomb-Pumped	39	High Guard		Torpedoes
HG	Ion	39	High Guard		Torpedoes
HG	Multi-Warhead	39	High Guard		Torpedoes
HG	Nuclear	40	High Guard		Torpedoes
HG	Ortillery	40	High Guard		Torpedoes
HG	Plasma	40	High Guard		Torpedoes
HG	Standard	40	High Guard		Torpedoes
HG	Point Defence Weapons	40	High Guard		
HG	Screens	40	High Guard		
HG	Shields	41	High Guard		
HG	Meson Screen	41	High Guard		
HG	Nuclear Damper	41	High Guard		
HG	Black Globe Generator	41	High Guard		
HG	Spacecraft Options	43	High Guard		
HG	Armoured Bulkhead	43	High Guard		
HG	Adjustable Hull	43	High Guard		
HG	Pressure Hull	43	High Guard		
HG	Armoured Bulkhead	43	High Guard		
HG	Modular Hull	44	High Guard		
HG	Emergency Power System	44	High Guard		
HG	High-Efficiency Batteries	44	High Guard		
HG	Solar Energy Systems	44	High Guard		
HG	High-Burn Thruster	45	High Guard		
HG	Concealed Manoeuvre Drive	45	High Guard		
HG	G-Loc	46	High Guard		
HG	Solar Sail	48	High Guard		
HG	Collapsible Fuel Tank	48	High Guard		
HG	Drop Tank	48	High Guard		
HG	Fuel/Cargo Container	49	High Guard		
HG	Fuel Processor	49	High Guard		
HG	Fuel Scoop	49	High Guard		
HG	Fuel Tank Compartments	49	High Guard		
HG	Metal Hydride Storage	49	High Guard		
HG	Mountable Tank	50	High Guard		
HG	Ramscoop	50	High Guard		
HG	Acceleration Bench and Seat	50	High Guard		
HG	Barracks	50	High Guard		
HG	Brig	50	High Guard		
HG	Cabin Space	51	High Guard		
HG	High Stateroom	51	High Guard		
HG	Luxury Stateroom	51	High Guard		
HG	Multi-Environment Space	51	High Guard		
HG	Detachable Bridge	51	High Guard		
HG	Holographic Controls	51	High Guard		
HG	Sensor Station	52	High Guard		
HG	Cargo Crane	52	High Guard		
HG	Cargo Net	52	High Guard		
HG	Cargo Scoop	52	High Guard		
HG	External Cargo Mount	52	High Guard		
HG	Jump Net	53	High Guard		
HG	Loading Belt	53	High Guard		
HG	Supplies	53	High Guard		
HG	Spares	53	High Guard		
HG	Stores	53	High Guard		
HG	Drones	54	High Guard		
HG	Mining Drone	54	Drone		
HG	Probe Drone	54	Drone		
HG	Repair Drone	54	Drone		
HG	Countermeasures Suite	54	High Guard		
HG	Deep Penetration Scanners	55	High Guard		
HG	Distributed Array	55	High Guard		
HG	Extended Array	55	High Guard		
HG	Extension Net	55	High Guard		
HG	Life Scanner	55	High Guard		
HG	Mail Distribution Array	56	High Guard		
HG	Mineral Detection Suite	56	High Guard		
HG	Rapid-Deployment Extended Arrays	56	High Guard		
HG	Shallow Penetration Suite	56	High Guard		
HG	Signal Processing System	56	High Guard		
HG	Aerofins	56	High Guard		
HG	Breaching Tube	57	High Guard		
HG	Docking Clamp	57	High Guard		
HG	Forced Linkage Apparatus	57	High Guard		
HG	Grappling Arm	58	High Guard		
HG	Holographic Hull	58	High Guard		
HG	Tow Cable	58	High Guard		
HG	Additional Airlock	58	High Guard		
HG	Armoury	58	High Guard		
HG	Biosphere	59	High Guard		
HG	Booby-Trapped Airlock	59	High Guard		
HG	Briefing Room	59	High Guard		
HG	Advanced Entertainment System	59	High Guard		
HG	Brewery	59	High Guard		
HG	Distillery	59	High Guard		
HG	Gourmet Kitchen	59	High Guard		
HG	Hot Tub	60	High Guard		
HG	Swimming Pool	60	High Guard		
HG	Theatre	60	High Guard		
HG	Wet Bar	60	High Guard		
HG	Zero-G Room	60	High Guard		
HG	Concealed Compartment	61	High Guard		
HG	Construction Deck	61	High Guard		
HG	Docking Space	61	High Guard		
HG	Full Hanger	61	High Guard		
HG	Grav Screen	61	High Guard		
HG	Hardened System	61	High Guard		
HG	Laboratory	61	High Guard		
HG	Launch Tube	61	High Guard		
HG	Library	62	High Guard		
HG	Medical Bay	62	High Guard		
HG	Re-Entry Capsule	62	High Guard		
HG	Re-Entry Pod	62	High Guard		
HG	Recovery Deck	62	High Guard		
HG	Re-Entry Capsule	62	High Guard		Capsule
HG	Assault Capsule	62	High Guard		Capsule
HG	High Survivability Capsule	62	High Guard		Capsule
HG	Stable	63	High Guard		
HG	Studio	63	High Guard		
HG	Training Facilities	63	High Guard		
HG	Unrep System	63	High Guard		
HG	Vault	63	High Guard		
HG	Workshop	63	High Guard		
HG	Space Stations	64	High Guard		
HG	Control Centre	64	High Guard		
HG	Residential Zones	66	High Guard		
HG	Commerical Zone	66	High Guard		Space Station Option
HG	Deep-Space Communications Relay	66	High Guard		Space Station Option
HG	Docking Facility	67	High Guard		Space Station Option
HG	Fuel Refinery	67	High Guard		Space Station Option
HG	Manufacturing Plant	67	High Guard		Space Station Option
HG	Mineral Refinery	68	High Guard		Space Station Option
HG	Smelter	69	High Guard		Space Station Option
HG	Shipyard	69	High Guard		Space Station Option
HG	Starports	69	High Guard		
HG	Altering Tech Levels	70	High Guard		
HG	Advantages	71	High Guard		Jump Drives
HG	Disadvantages	71	High Guard		Jump Drives
HG	Advantages	71	High Guard		Manoeuvre Drives
HG	Disadvantages	71	High Guard		Manoeuvre Drives
HG	Advantages	71	High Guard		Reaction Drives
HG	Disadvantages	71	High Guard		Reaction Drives
HG	Advantages	71	High Guard		Power Plant
HG	Disadvantages	71	High Guard		
HG	Advantages	71	High Guard		Weapons
HG	Advantages	71	High Guard		Screens
HG	Disadvantages	72	High Guard		Weapons
HG	Disadvantages	72	High Guard		Screens
HG	Refitting Ships	72	High Guard		
HG	Ship Computer	73	High Guard		
HG	Advanced Fire Control	73	High Guard		Software
HG	Anti-Hijack	73	High Guard		Software
HG	Battle Network	73	High Guard		Software
HG	Battle System	74	High Guard		Software
HG	Broad Spectrum EW	74	High Guard		Software
HG	Conscious Intelligence	74	High Guard		Software
HG	Electronic Warefare	74	High Guard		Software
HG	Launch Solution	74	High Guard		Software
HG	Point Defence	75	High Guard		Software
HG	Screen Optimiser	75	High Guard		Software
HG	Virtual Crew	75	High Guard		Software
HG	Virtual Gunner	75	High Guard		Software
HG	Sensors	76	High Guard		
HG	Stealthed Ships	77	High Guard		
HG	Hop Drive	79	High Guard		
HG	Hyperdrive	79	High Guard		
HG	Skip Drive	80	High Guard		
HG	Space Folding Drive	80	High Guard		
HG	Time Drive	80	High Guard		
HG	Warp Drive	80	High Guard		
HG	Quad Turrets	81	High Guard		
HG	Antimatter Spinal Mount	81	High Guard		
HG	Plasma-Pulse Cannon	81	High Guard		
HG	Neutron Laser	81	High Guard		
HG	Solar Pulse Generator	81	High Guard		
HG	Super Laser	81	High Guard		
HG	Tachyon Cannon	81	High Guard		
HG	Deflector Screens	82	High Guard		
HG	Energy Shields	82	High Guard		
HG	White Globe Generators	83	High Guard		
HG	Collectors	83	High Guard		
HG	Gravity Well Generators	83	High Guard		
HG	Jump Filters	84	High Guard		
HG	Psionic Capacitor	84	High Guard		
HG	Psionic Capacitor	84	Psionics		
HG	Psion Stateroom	84	High Guard		
HG	Psion Stateroom	84	Psionics		
HG	Psionic Shielding	84	High Guard		
HG	Psionic Shielding	84	Psionics		
HG	Crew Roles	85	High Guard		
HG	Administrator	85	High Guard		Crew Role
HG	Purser	86	High Guard		Crew Role
HG	Astrogator	87	High Guard		Crew Role
HG	Captain	88	High Guard		Crew Role
HG	Engineer	89	High Guard		Crew Role
HG	Gunner	90	High Guard		Crew Role
HG	Maintenance	92	High Guard		Crew Role
HG	Gunner's Control Panel	92	High Guard		
HG	Marine	92	High Guard		Crew Role
HG	Ship's Troop	92	High Guard		Crew Role
HG	Medic	93	High Guard		Crew Role
HG	Officer	94	High Guard		Crew Role
HG	Pilot	94	High Guard		Crew Role
HG	Pilot's Control Panel	97	High Guard		
HG	Sensor Operator	97	High Guard		Crew Role
HG	Steward	98	High Guard		Crew Role
HG	Creating Deck Plans	100	High Guard		
HG	Fighters	102	High Guard		
HG	Dogfighting	103	High Guard		
HG	Point Defence	104	High Guard		
HG	Recovery	104	High Guard		
HG	Fleet Battles	105	High Guard		
HG	Fighter Squadrons	114	High Guard		
HG	Fleet Combat Rounds	115	High Guard		
HG	Critical Hit Effects	120	High Guard		
HG	Boarding Actions	125	High Guard		
HG	Tumbling Ships	129	High Guard		
HG	Resilience of Starship Components	130	High Guard		
HG	Emergency Cutter	131	Central Supply		Cutting Tool
HG	Rescue Cutter	131	Central Supply		Cutting Tool
HG	Heavy-Duty Cutter	131	Central Supply		Cutting Tool
HG	Assault Cutter	131	Central Supply		Cutting Tool
HG	Advanced Cutter	131	Central Supply		Cutting Tool
HG	Fuel Systems	134	High Guard		
HG	Ultralight Fighter	136	Small craft		
HG	Light Fighter	137	Small craft		
HG	Military Gig	138	Small craft		
HG	Launch	139	Small craft		
HG	Ship's Boat	140	Small craft		
HG	Slow Boat	141	Small craft		
HG	Pinnace	142	Small craft		
HG	Slow Pinnace	143	Small craft		
HG	Modular Cutter	144	Small craft		
HG	Vehicle Cradle	145	High Guard		Module
HG	Personnel Transport	145	High Guard		Module
HG	Cargo Transport	145	High Guard		Module
HG	Fuel Skimmer	146	High Guard		Module
HG	Assault Boat	146	High Guard		Module
HG	Fighter Frame	146	High Guard		Module
HG	Pressurised Shelter	147	High Guard		Module
HG	Gunship Module	147	High Guard		Module
HG	Heavy Fighter	148	Small craft		
HG	Troop Transport	150	Small craft		
HG	Torpedo Boat	152	Small craft		
HG	Shuttle	154	Small craft		
HG	Passenger Shuttle	156	Small craft		
HG	Express Boat	158	Ship		
HG	Sulieman-Class Scout/Courier, Type S	160	Ship		
HG	Seeker Mining Ship, Type J	162	Ship		
HG	Prospecting Buggy	164	Vehicle		
HG	Serpent-Class Scout	165	Ship		
HG	Empress Marava-Class Far Trader	167	Ship		
HG	Far Trader, Type A2	169	Ship		
HG	Free Trader, Type A	171	Ship		
HG	Safari Ship, Type K	173	Ship		
HG	System Defence Boat	175	Ship		
HG	Jump Shuttle	177	Ship		
HG	Yacht, Type Y	179	Ship		
HG	Gazelle-Class Close Escort	181	Ship		
HG	Close Escort	181	Ship		
HG	Fleet Courier	183	Ship		
HG	Laboratory Ship, Type L	185	Ship		
HG	Patrol Corvette, Type T	187	Ship		
HG	Subsidised Merchant, Type R	189	Ship		
HG	Donosev-Class Survey Scout	191	Ship		
HG	Dragon-Class System Defence Boat	193	Ship		
HG	Nishemani Corsair	195	Ship		
HG	Corsair	195	Ship		
HG	Subsidised Liner, Type M	199	Ship		
HG	Mercenary Cruiser, Type C	201	Ship		
HG	X-Boat Tender	204	Ship		
HG	Chrysanthemum-Class Destroyer Escort	207	Ship		
HG	Fer-De-Lance-Class Destroyer Escort	211	Ship		
HG	Kinunir-Class Colonial Cruiser	214	Ship		
HG	Leviathan-Class Merchant Cruiser	217	Ship		
HG	MK Mora-Class Cargo Carrier	223	Ship		
HG	Midu Agashaam-Class Destroyer	227	Ship		
HG	P.F. Sloan-Class Fleet Escort	231	Ship		
HG	Skimkish-Class Light Carrier	235	Ship		
HG	Valiant-Class Light Cruiser	238	Ship		
HG	Ghalalk-Class Armoured Cruiser	242	Ship		
HG	Planetoid Monitor	247	Ship		
HG	Arakdine-Class Strike Cruiser	251	Ship		
HG	Hadrian-Class Battle Rider	255	Ship		
HG	Azhanti High-Lightning-Class Frontier Cruiser	258	Ship		
HG	Atlantic-Class Heavy Cruiser	262	Ship		
HG	Wind-Class Strike Carrier	266	Ship		
HG	Antiama-Class Fleet Carrier	270	Ship		
HG	Galika Megula-Class Freighter	274	Ship		
HG	Kokirrak-Class Dreadnought	276	Ship		
HG	Plankwell-Class Dreadnought	280	Ship		
HG	Tigress-Class Dreadnought	284	Ship		
