Document	Topic	Page	Type	Primary	Group
TDatD	Sandroller	63	Bestiary		
TDatD	Sandstinger	63	Bestiary		
TDatD	Windstalker	63	Bestiary		
TDatD	Tashrakaar, Drexilthar	63	Systems	No	
TDatD	Glenshiel, Caledon	63	Systems	No	
TDatD	Daken, Drexilthar	63	Systems	No	
TDatD	Ahaiehea, Siei	62	Systems	No	
TDatD	Htalrea, Ea	62	Systems	No	
TDatD	Erloufteaw, Siei	61	Systems	No	
TDatD	Rejhappur, Scotian Deep	61	Systems	No	
TDatD	Oihoiei, Keiar	60	Systems	No	
TDatD	Helene, Aotrei	59	Systems	No	
TDatD	Grendal, Drexilthar	59	Systems	No	
TDatD	Glenshiel, Caledon	59	Systems	No	
TDatD	Kusyu, Kilrai' 	59	Systems	No	
TDatD	Kusyu, Kilrai' 	57	Systems	No	
TDatD	Yarhfahl, Drexilthar	57	Systems	No	
TDatD	Avenger-Class Patrol Frigate	66	Ships		
TDatD	Dakaar-Class Freighter	68	Ships		
TDatD	Eiaikeiar-Class Intruder Transport	70	Ships		
TDatD	Eiaikeiar-Class Intruder Transport	70	Aslan		Ships
TDatD	Qasar-Class Scout Cruiser	74	Ships		
TDatD	Siberia-class Solomani Colonial Transport, Type SCT	76	Ships		
TDatD	Siberia-class Solomani Colonial Transport, Type SCT	76	Solomani		Ships
TDatD	Uriel-class Solomani Escort, Type SF	78	Ships		
TDatD	Uriel-class Solomani Escort, Type SF	78	Solomani		Ships
TDatD	Magyar-Class Bulk Carrier, Type SK	80	Ships		
TDatD	Magyar-Class Bulk Carrier, Type SK	80	Solomani		Ships
TDatD	Independence-Class Colonial Cruiser, Type SM	82	Ships		
TDatD	Independence-Class Colonial Cruiser, Type SM	82	Solomani		Ships
TDatD	Yeao-class Armed Packet, Type U	84	Ships		
TDatD	Yeao-class Armed Packet, Type U	84	Solomani		Ships
TDatD	Yeyuela-Class Aslan Attack Boat	86	Ships		
TDatD	Yeyuela-Class Aslan Attack Boat	86	Aslan		Ships
TDatD	Craig Litininin Horvath, Sector Duke	88	Setting		
TDatD	Warinir, Edge	88	Systems	No	
TDatD	Craig Anton Hovath, Count	88	Setting		
TDatD	Akhailrau	113	Aslan		Clan
TDatD	Afaikhiyoi	113	Aslan		Clan
TDatD	Aehikew	113	Aslan		Clan
TDatD	Aeahekihikiyh	113	Aslan		Clan
TDatD	Au'aiyyee, Kyaenkha	113	Systems	No	
TDatD	Ahaiehea, Siei	113	Systems	No	
TDatD	Ftahalr, Aotrei	113	Systems	No	
TDatD	Kusyu, Kilrai'	113	Systems	No	
TDatD	Aokhalte	114	Aslan		Clan
TDatD	Arao'e	114	Aslan		Clan
TDatD	Aroaye'i	114	Aslan		Clan
TDatD	Awiykhalr	114	Aslan		Clan
TDatD	Ausikhahear	114	Aslan		Clan
TDatD	Iykte, Yakhtaus	114	Systems	No	
TDatD	Taoahaiw, Ouateahaaorl	114	Systems	No	
TDatD	Aulryakh, Aulryakh	114	Systems	No	
TDatD	Bacci, Kilrai'	114	Systems	No	
TDatD	Irekhal, Aotrei	114	Systems	No	
TDatD	Eakhtawa	115	Aslan		Clan
TDatD	Eaktiyho	115	Aslan		Clan
TDatD	Easyu	115	Aslan		Clan
TDatD	Eiktyes	115	Aslan		Clan
TDatD	Eisohiyw	115	Aslan		Clan
TDatD	Ereyo	115	Aslan		Clan
TDatD	Leftearl, Kyaenkha	115	Systems	No	
TDatD	Besmam, Kimson's Stand	115	Systems	No	
TDatD	Naco, Kilrai'	115	Systems	No	
TDatD	Khiui, Akhtai	115	Systems	No	
TDatD	Iouo, Iouo	115	Systems	No	
TDatD	Ero’ea	116	Aslan		Clan
TDatD	Estoieie'	116	Aslan		Clan
TDatD	Ewirarl, Khtoiakta	116	Systems	No	
TDatD	Syailei, Khtoiakta	116	Systems	No	
TDatD	Eteawyolei'	117	Aslan		Clan
TDatD	Ferekhearl	117	Aslan		Clan
TDatD	Hrealeiwea', Uhtaa	117	Systems	No	
TDatD	Uayer, Ileaseiha	117	Systems	No	
TDatD	Fteaaikhe'	118	Aslan		Clan
TDatD	Fti'	118	Aslan		Clan
TDatD	Haiao	118	Aslan		Clan
TDatD	Hkeifatyaiy	118	Aslan		Clan
TDatD	Hkihaohe	118	Aslan		Clan
TDatD	Hlaotiyoiho	118	Aslan		Clan
TDatD	Pannusgario, Aotrei	118	Systems	No	
TDatD	Eakoi, Eakoi	118	Systems	No	
TDatD	Haiaokoa, Earle	118	Systems	No	
TDatD	Ktarua, Kyaenkha	118	Systems	No	
TDatD	Oiirl, Khtoiakta	118	Systems	No	
TDatD	Aihao, Eawya'ya	118	Systems	No	
TDatD	Hlawya	119	Aslan		Clan
TDatD	Hlewela	119	Aslan		Clan
TDatD	Hlyueawi	119	Aslan		Clan
TDatD	Yolyetau, Keteaoirloah	119	Systems	No	
TDatD	Siuihye Eala	119	Setting	No	
TDatD	Hwais ei Hkihaohe	118	Setting	No	
TDatD	Ero'eak	116	Setting	No	
TDatD	Eiktyesaeaa	115	Setting	No	
TDatD	Iyi	114	Setting	No	
TDatD	Ktaia Aeaei	113	Setting	No	
TDatD	Sakhae	113	Setting	No	
TDatD	Tosua Eaya	113	Setting	No	
TDatD	Kaha A'huye	113	Setting	No	
TDatD	Hraiiyeeiyea	120	Aslan		Clan
TDatD	Hraiiye Akhteas	120	Setting	No	
TDatD	Elahkilr, Ruih	120	Systems	No	
TDatD	Hrasua	120	Aslan		Clan
TDatD	Hwyroar	120	Setting	No	
TDatD	Wyaroaer	120	Setting	No	
TDatD	Hrawoao	121	Aslan		Clan
TDatD	Htaieie'	121	Aslan		Clan
TDatD	Htiokh	121	Aslan		Clan
TDatD	Oheise, Tohai	121	Systems	No	
TDatD	Yesail, Ouhtoh	121	Systems	No	
TDatD	Hwakhohail	122	Aslan		Clan
TDatD	Hweaolriya	122	Aslan		Clan
TDatD	Hwriayro	122	Aslan		Clan
TDatD	Ikheih	122	Aslan		Clan
TDatD	Ikhtealyo	122	Aslan		Clan
TDatD	Hwakhoiiya	122	Setting	No	
TDatD	Hkahehakai Khalatawiysa	122	Setting	No	
TDatD	Tyeyo Fteahrao Yorl	122	Setting	No	
TDatD	Eikhilua, Kou	122	Systems	No	
TDatD	Teeyakhea, Atlaikharla	122	Systems	No	
TDatD	Oakhiyye, Kou	122	Systems	No	
TDatD	Oihoiei, Keiar	122	Systems	No	
TDatD	Eaweiya, Ranib	122	Systems	No	
TDatD	Isaoa	124	Aslan		Clan
TDatD	Hrawoao	124	Aslan		Clan
TDatD	Iyare	124	Aslan		Clan
TDatD	Iyhlua	124	Aslan		Clan
TDatD	Iyoilyaoei	124	Aslan		Clan
TDatD	Kairloa	124	Aslan		Clan
TDatD	Kareaha	124	Aslan		Clan
TDatD	Teahleikhoi	124	Setting	No	
TDatD	Iyeiea	124	Setting	No	
TDatD	O'eatoaea, Uhtaa	124	Systems	No	
TDatD	Ohkiylyo, Staai	124	Systems	No	
TDatD	Rau, Uhtaa	124	Systems	No	
TDatD	Cuoon, Ruih	124	Systems	No	
TDatD	Himitt, Ruih	124	Systems	No	
TDatD	Khalyasyu'	125	Aslan		Clan
TDatD	Khaukheairl	125	Aslan		Clan
TDatD	Khotoa’ya	125	Aslan		Clan
TDatD	Oakhowus	125	Setting	No	
TDatD	Iwuaalriyoh	125	Setting	No	
TDatD	Pendang, Eakoi	125	Systems	No	
TDatD	Foiwaliri, Eahe	125	Systems	No	
TDatD	Aosewa, Hryaroaa	125	Systems	No	
TDatD	Kuihiyao'	126	Aslan		Clan
TDatD	Lahtouyo	126	Aslan		Clan
TDatD	Loakhtarl	126	Aslan		Clan
TDatD	Oahaiweas	126	Aslan		Clan
TDatD	Oul	126	Aslan		Clan
TDatD	Iyea	126	Setting	No	
TDatD	Tanjert-Nebo, Kimson's Stand	126	Systems	No	
TDatD	O'awiy, Kimson's Stand	126	Systems	No	
TDatD	Ilekhahke, Tulrakh	126	Systems	No	
TDatD	Febung, Ruih	126	Systems	No	
TDatD	Fyawahri, Khtoiakta	126	Systems	No	
TDatD	Owyahiy	127	Aslan		Clan
TDatD	Iykhuikta	127	Setting	No	
TDatD	Hakhyas, Khtoiakta	127	Systems	No	
TDatD	Seieakh	128	Aslan		Clan
TDatD	Stahfiei	128	Aslan		Clan
TDatD	Staoiyloulr	128	Aslan		Clan
TDatD	Syoisuis	128	Aslan		Clan
TDatD	Hera'oh	128	Setting	No	
TDatD	Hkawuakhiys, Htahawela	128	Systems	No	
TDatD	Oite, Aiheairl	128	Systems	No	
TDatD	Hriysahoah, Kou	128	Systems	No	
TDatD	Alaoa, Araoiw	128	Systems	No	
TDatD	Taruauhkye	129	Aslan		Clan
TDatD	Tiawao	129	Aslan		Clan
TDatD	Tlerlearlyo	129	Aslan		Clan
TDatD	Tlaiowaha	129	Aslan		Clan
TDatD	Kawea	129	Setting	No	
TDatD	Oirihea	129	Setting	No	
TDatD	Yetrai	129	Setting	No	
TDatD	Saftahfeal, Khtoiakta	129	Systems	No	
TDatD	Toaseilwi	130	Aslan		Clan
TDatD	Ihao, Aoereaosya	130	Systems	No	
TDatD	Tralyeaeawi	131	Aslan		Clan
TDatD	Faiekhas	131	Setting	No	
TDatD	Kuwiywosyo, Realitaukhei	131	Systems	No	
TDatD	Treakhouaia	131	Aslan		Clan
TDatD	Trui'kt	131	Aslan		Clan
TDatD	Akludu, Eery	131	Systems	No	
TDatD	Uiktawa	132	Aslan		Clan
TDatD	Tyesourla	132	Aslan		Clan
TDatD	Ulyehail	132	Aslan		Clan
TDatD	Wahtoi	132	Aslan		Clan
TDatD	Qyarn, Akhlare	132	Systems	No	
TDatD	Aieilarl, Hlol	132	Systems	No	
TDatD	Tua'aiou, Staai	132	Systems	No	
TDatD	Tarealao, Tuistao	132	Systems	No	
TDatD	Layaefui	132	Setting	No	
TDatD	Khu Su'ikh	132	Setting	No	
TDatD	Yeahtauheih	133	Aslan		Clan
TDatD	Yehaso	133	Aslan		Clan
TDatD	Yerlyaruiwo	133	Aslan		Clan
TDatD	Aowoiktes, Ruih	133	Systems	No	
TDatD	Roaa, Uhtaa	133	Systems	No	
TDatD	Khtyuwi'	133	Setting	No	
TDatD	Tlasayerlahel	133	Setting	No	
TDatD	Aleikhes, Earle	133	Systems	No	
TDatD	Yulraleh	134	Aslan		Clan
TDatD	Yuoihiy	134	Aslan		Clan
TDatD	Yulriyyew, Fearah	134	Systems	No	
TDatD	Rosal, Kyaenkha	134	Systems	No	
TDatD	Reaver's Deep	135	Sectors		
TDatD	Farift, Reaver's Deep	136	Subsectors		
TDatD	Andalusia, Farift	136	Systems		
TDatD	Hoa, Farift	138	Systems		
TDatD	Riftdeep, Reaver's Deep	139	Subsectors		
TDatD	Angela, Riftdeep	139	Systems		
TDatD	Lise, Riftdeep	139	Systems		
TDatD	Riftrim, Reaver's Deep	141	Subsectors		
TDatD	Sean, Riftrim	141	Systems		
TDatD	Zemlya, Riftrim	141	Systems		
TDatD	Gulf, Reaver's Deep	143	Subsectors		
TDatD	Coventry, Gulf	143	Systems		
TDatD	Kyshana, Gulf	145	Systems		
TDatD	Verini, Gulf	145	Systems		
TDatD	Hryaroaa, Reaver's Deep	146	Subsectors		
TDatD	Aosewa, Hryaroaa	148	Systems		
TDatD	Auikali, Hryaroaa	148	Systems		
TDatD	Khan, Hryaroaa	148	Systems		
TDatD	Loki, Hryaroaa	148	Systems		
TDatD	Scotian Deep, Reaver's Deep	150	Subsectors		
TDatD	Gavza, Scotian Deep	152	Systems		
TDatD	Rejhappur, Scotian Deep	152	Systems		
TDatD	Stirling, Scotian Deep	152	Systems		
TDatD	Caledon, Reaver's Deep	153	Subsectors		
TDatD	Caledon, Caledon	155	Systems		
TDatD	Concorde, Caledon	155	Systems		
TDatD	Caledon Research Institute	155	Setting		
TDatD	Fergus, Caledon	156	Systems		
TDatD	Germaine, Caledon	157	Systems		
TDatD	Glenshiel, Caledon	157	Systems		
TDatD	Crash Jura	157	Setting		
TDatD	Makhidkarun	158	Setting	No	
TDatD	Yn-tsai	158	Setting	No	
TDatD	Lhshani	158	Setting	No	
TDatD	Ikuna, Caledon	158	Systems		
TDatD	Ling-Standard Products (LSP)	158	Setting	No	
TDatD	Loren, Caledon	158	Systems		
TDatD	Bruhre	158	Sophonts	No	
TDatD	Nightrim, Reaver's Deep	159	Subsectors		
TDatD	Arthur. Nightrim	161	Systems		
TDatD	Ghost. Nightrim	161	Systems		
TDatD	Khakhan. Nightrim	161	Systems		
TDatD	Merisun, Nightrun	162	Systems		
TDatD	Keiar, Reaver's Deep	163	Subsectors		
TDatD	Janet, Keiar	165	Systems		
TDatD	Islaiat, Keiar	166	Systems		
TDatD	New Covenant, Keiar	166	Systems		
TDatD	Ea, Reaver's Deep	167	Subsectors		
TDatD	Dunmarrow, Ea	169	Systems	No	
TDatD	Duncinae, Ea	169	Systems		
TDatD	Ea, Ea	169	Systems		
TDatD	Gaajpadje, Ea	169	Systems		
TDatD	J'aadje	169	Sophonts	No	
TDatD	K'Tring	169	Setting		
TDatD	Htalrea, Ea	170	Systems		
TDatD	Risth	170	Bestiary	No	
TDatD	Yehaso	170	Aslan	No	Clan
TDatD	Khtyuwi'	170	Setting		
TDatD	Marlheim, Ea	170	Systems		
TDatD	Roakhoi, Ea	170	Systems		
TDatD	Drexilthar, Reaver's Deep	171	Subsectors		
TDatD	Sternmetal Horizons	173	Setting		
TDatD	Delgado Trading	173	Setting		
TDatD	Dakaar Corporation	173	Setting		
TDatD	Carrill, Drexilthar	173	Systems		
TDatD	Daken, Drexilthar	174	Systems		
TDatD	Diablo, Drexilthar	174	Systems		
TDatD	Garrison, Drexilthar	174	Systems		
TDatD	Dakaar Corporation	174	Setting		
TDatD	Grendal, Drexilthar	175	Systems		
TDatD	Kaaniir, Drexilthar	175	Systems		
TDatD	Lajanjigal, Drexilthar	176	Systems		
TDatD	Tashrakaar, Drexilthar	176	Systems		
TDatD	Tharrill, Drexilthar	178	Systems		
TDatD	Duneraider	177	NPCs		
TDatD	Languljigee	176	Sophonts		
TDatD	Fulton Metals	177	Corporation	No	
TDatD	Red Plague	178	Setting		Diseases
TDatD	Diverseco	177	Corporation	No	
TDatD	Takaar	177	Setting		
TDatD	Urlaggash, Reaver's Deep	179	Subsectors		
TDatD	Irlaggur, Urlaggash	181	Systems		
TDatD	Ixion, Urlaggash	181	Systems		
TDatD	Irlaggurian Plankton Infection	178	Setting		Diseases
TDatD	New Eden, Urlaggash	182	Systems		
TDatD	Virshash, Urlaggash	182	Systems		
TDatD	Uhtaa, Reaver's Deep	183	Subsectors		
TDatD	Khea, Uhtaa	185	Systems		
TDatD	Lyo, Uhtaa	185	Systems		
TDatD	O’eatoaea, Uhtaa	186	Systems		
TDatD	Roaa, Uhtaa	186	Systems		
TDatD	Eakoi, Reaver's Deep	187	Subsectors		
TDatD	Collins World, Eakoi	189	Systems		
TDatD	Danelag, Eakoi	189	Systems		
TDatD	Eakoi, Eakoi	190	Systems		
TDatD	Hihlas, Eakoi	190	Systems		
TDatD	Pendang, Eakoi	190	Systems		
TDatD	Solomon, Eakoi	190	Systems		
TDatD	Drinsaar, Reaver's Deep	191	Subsectors		
TDatD	Carter, Drinsaar	193	Systems		
TDatD	Gralyn, Drinsaar	193	Systems		
TDatD	Kaihadd, Drinsaar	193	Systems		
TDatD	Lanixohn, Drinsaar	193	Systems		
TDatD	Purity, Drinsaar	193	Systems		
TDatD	Fahlnar, Reaver's Deep	194	Subsectors		
TDatD	Eilis, Fahlnar	196	Systems		
TDatD	Dark Nebula	197	Sectors		
TDatD	Aslan Trade Routes	198	Setting		
TDatD	Oiirl Route	198	Setting		
TDatD	Ktaol Route	198	Setting		
TDatD	Ftahtuak Route	198	Setting		
TDatD	Earle, Dark Nebula	199	Subsectors		
TDatD	Aleikhes, Earle	201	Systems		
TDatD	Earle, Earle	201	Systems		
TDatD	Oifalrouw, Earle	202	Systems		
TDatD	Ul, Earle	202	Systems		
TDatD	Aotrei, Dark Nebula	203	Subsectors		
TDatD	Ftahalr, Aotrei	205	Systems		
TDatD	Helene, Aotrei	205	Systems		
TDatD	Hfieao, Aotrei	205	Systems		
TDatD	Pannusgario, Aotrei	206	Systems		
TDatD	Ruih, Dark Nebula	207	Setting		
TDatD	Aowoiktes, Ruih	209	Systems		
TDatD	Cengmang, Ruih	209	Systems		
TDatD	Cuoon, Ruih	209	Systems		
TDatD	Elahkilr, Ruih	210	Systems		
TDatD	Himitt, Ruih	210	Systems		
TDatD	Murphy, Ruih	210	Systems		
TDatD	Akuusir, Dark Nebula	211	Subsectors		
TDatD	541–668, Akuusir	214	Systems		
TDatD	Chacimu, Akuusir	214	Systems		
TDatD	Hlawya Corsair	215	NPCs		
TDatD	Column, Akuusir	215	Systems		
TDatD	Linate, Akuusir	215	Systems		
TDatD	Satwor, Akuusir	216	Systems		
TDatD	Wang, Akuusir	216	Systems		
TDatD	Yooi Hill Folk	216	NPCs		
TDatD	Saeae Zui	216	Person		
TDatD	Kyaenkha, Dark Nebula	217	Subsectors		
TDatD	Ayeiyfua, Kyaenkha	219	Systems		
TDatD	Leftearl, Kyaenkha	219	Systems		
TDatD	Rosal, Kyaenkha	219	Systems		
TDatD	Yuoihiy Clan Member	220	NPCs		
TDatD	Waeorsya, Kyaenkha	220	Systems		
TDatD	Akhlare, Dark Nebula	221	Subsectors		
TDatD	Akhlare, Akhlare	223	Systems		
TDatD	Iopfen, Akhlare	223	Systems		
TDatD	Qyarn, Akhlare	224	Systems		
TDatD	Yataw, Dark Nebula	225	Subsectors		
TDatD	Ehoioi, Yataw	227	Systems		
TDatD	Hloa, Yataw	228	Systems		
TDatD	Strin, Yataw	228	Systems		
TDatD	Danvers, Dark Nebula	229	Subsectors		
TDatD	Nabebe, Danvers	231	Systems		
TDatD	Waq, Danvers	232	Systems		
TDatD	Siei, Dark Nebula	233	Subsectors		
TDatD	Erloufteaw, Siei	235	Systems		
TDatD	Khaiai, Siei	235	Systems		
TDatD	Kteatau, Siei	236	Systems		
TDatD	Nurnlin, Siei	236	Systems		
TDatD	Kilrai', Dark Nebula	237	Subsectors		
TDatD	Bacci, Kilrai'	239	Systems		
TDatD	Ftihahe', Kilrai'	239	Systems		
TDatD	Htehekah, Kilrai'	240	Systems		
TDatD	Kusyu, Kilrai'	240	Systems		
TDatD	Tiny Worlds	243	Rules	No	
TDatD	World Size	243	Rules	No	
TDatD	Weisaow, Kilrai'	243	Systems		
TDatD	Kusyu Planetary Bodies	244	Setting		
TDatD	Kusyu Cities	242	Setting		
TDatD	Khor	244	Setting		
TDatD	Uiy	244	Setting		
TDatD	Khtoiakta, Dark Nebula	245	Subsectors		
TDatD	Hakhyas, Khtoiakta	248	Systems		
TDatD	Oiirl, Khtoiakta	248	Systems		
TDatD	Saftahfeal, Khtoiakta	249	Systems		
TDatD	Sequel, Khtoiakta	249	Systems		
TDatD	Syailei, Khtoiakta	250	Systems		
TDatD	Tenarna, Khtoiakta	250	Systems		
TDatD	Troi', Khtoiakta	250	Systems		
TDatD	Dark Nebula	251	Setting		
TDatD	Celella Nebula	251	Setting		
TDatD	Holden Formula	251	Setting		
TDatD	Kimson’s Stand, Dark Nebula	252	Subsectors		
TDatD	Arakhal, Kimson’s Stand	254	Systems		
TDatD	Earltras, Kimson’s Stand	255	Systems		
TDatD	Gilead, Kimson’s Stand	255	Systems		
TDatD	Khuiwitikhiha Warrior	256	NPCs		
TDatD	New Libdis, Kimson’s Stand	256	Systems		
TDatD	O’awiy, Kimson’s Stand	257	Systems		
TDatD	Hrorehe, Dark Nebula	258	Subsectors		
TDatD	Khor	260	Setting		
TDatD	Ktiya	260	Setting		
TDatD	Yawi’	260	Setting		
TDatD	Afteariw, Hrorehe	260	Systems		
TDatD	Eakhyehiyye, Hrorehe	260	Systems		
TDatD	Hai Ei, Hrorehe	260	Systems		
TDatD	Ktaherl, Hrorehe	261	Systems		
TDatD	Khta	261	Setting		
TDatD	Ktaherl	262	Setting		
TDatD	Kou, Dark Nebula	258	Subsectors		
TDatD	Aiheisaus, Kou	264	Systems		
TDatD	Eikhilua, Kou	264	Systems		
TDatD	Oakhiyye, Kou	264	Systems		
TDatD	T’khearl	265	Setting		
TDatD	Yokhui, Dark Nebula	266	Subsectors		
TDatD	Erelefo, Yokhui	268	Systems		
TDatD	Yetiuaya, Yokhui	268	Systems		
TDatD	Yokhui, Yokhui	268	Systems		
TDatD	Staai, Dark Nebula	269	Subsectors		
TDatD	Brimate, Staai	271	Systems		
TDatD	Jingelswelt, Staai	271	Systems	No	
TDatD	Teaoiyekh, Staai	272	Systems		
TDatD	Treege, Staai	272	Systems		
TDatD	Ktyaao	272	Person		
TDatD	300-207, Riftdeep	273	Systems		
